time1	em2
8467.315	-10.101
8467.316	-10.1273
8467.317	-10.3511
8467.318	-10.5683
8467.319	-10.6966
8467.320	-10.8447
8467.321	-10.7855
8467.322	-10.894
8467.323	-10.5584
8467.324	-10.3445
8467.325	-10.2984
8467.326	-10.2919
8467.327	-10.203
8467.328	-10.3313
8467.329	-10.3741
8467.330	-10.3906
8467.331	-10.2261
8467.332	-10.4202
8467.333	-10.7789
8467.334	-10.894
8467.335	-10.973
8467.336	-11.233
8467.337	-11.1079
8467.338	-11.0355
8467.339	-10.95
8467.340	-10.7591
8467.341	-10.6505
8467.342	-10.5321
8467.343	-10.486
8467.344	-10.3906
8467.345	-10.2952
8467.346	-10.2853
8467.347	-10.2886
8467.348	-10.2557
8467.349	-10.4399
8467.350	-10.7789
8467.351	-10.8414
8467.352	-10.9895
8467.353	-11.3383
8467.354	-11.4271
8467.355	-11.4567
8467.356	-11.5456
8467.357	-11.2494
8467.358	-11.0948
8467.359	-11.0619
8467.360	-11.075
8467.361	-10.9796
8467.362	-10.8907
8467.363	-10.8282
8467.364	-10.6604
8467.365	-10.8414
8467.366	-10.7822
8467.367	-10.746
8467.368	-10.7624
8467.369	-10.9039
8467.370	-11.1869
8467.371	-11.0948
8467.372	-11.3449
8467.373	-11.2955
8467.374	-11.1737
8467.375	-11.0619
8467.376	-10.973
8467.377	-10.8447
8467.378	-10.5617
8467.379	-10.5387
8467.380	-10.5354
8467.381	-10.3313
8467.382	-10.5518
8467.383	-10.7855
8467.384	-10.9664
8467.385	-11.2198
8467.386	-11.5127
8467.387	-11.7397
8467.388	-11.8384
8467.389	-11.8417
8467.390	-11.5686
8467.391	-11.4962
8467.392	-11.4041
8467.393	-11.3054
8467.394	-11.2363
8467.395	-10.8513
8467.396	-10.871
8467.397	-10.5847
8467.398	-10.3774
8467.399	-10.4992
8467.400	-10.3313
8467.401	-10.361
8467.402	-10.5419
8467.403	-10.7229
8467.404	-10.8151
8467.405	-10.9171
8467.406	-11.0652
8467.407	-11.1211
8467.408	-11.1079
8467.409	-11.1013
8467.410	-10.8019
8467.411	-10.7361
8467.412	-11.0948
8467.413	-11.1211
8467.414	-11.029
8467.415	-11.4041
8467.416	-11.7167
8467.417	-11.8483
8467.418	-11.7792
8467.419	-11.8746
8467.420	-12.0984
8467.421	-12.1642
8467.422	-12.2827
8467.423	-12.1642
8467.424	-12.0787
8467.425	-12.1807
8467.426	-12.2201
8467.427	-12.332
8467.428	-12.1938
8467.429	-12.2136
8467.430	-12.1148
8467.431	-11.8351
8467.432	-12.0655
8467.433	-12.2662
8467.434	-12.4538
8467.435	-12.615
8467.436	-12.8618
8467.437	-12.9178
8467.438	-12.819
8467.439	-12.6545
8467.440	-12.4143
8467.441	-12.1938
8467.442	-12.0688
8467.443	-11.9964
8467.444	-11.8681
8467.445	-11.7134
8467.446	-11.7891
8467.447	-11.6542
8467.448	-11.7628
8467.449	-11.8319
8467.450	-11.8944
8467.451	-11.8055
8467.452	-11.8845
8467.453	-12.1083
8467.454	-12.1872
8467.455	-12.1774
8467.456	-12.0161
8467.457	-11.8582
8467.458	-11.6542
8467.459	-11.4995
8467.460	-11.4403
8467.461	-11.4863
8467.462	-11.4469
8467.463	-11.4337
8467.464	-11.1375
8467.465	-11.335
8467.466	-11.5522
8467.467	-11.6937
8467.468	-11.8417
8467.469	-11.9931
8467.470	-12.2662
8467.471	-12.1083
8467.472	-12.1642
8467.473	-12.0754
8467.474	-12.1741
8467.475	-12.0293
8467.476	-11.9997
8467.477	-11.8253
8467.478	-11.8088
8467.479	-11.6377
8467.480	-11.4929
8467.481	-11.3778
8467.482	-11.6213
8467.483	-11.7298
8467.484	-11.6805
8467.485	-11.8746
8467.486	-12.2136
8467.487	-12.2498
8467.488	-12.2399
8467.489	-12.2596
8467.490	-12.0984
8467.491	-12.0293
8467.492	-11.9174
8467.493	-11.7693
8467.494	-11.6213
8467.495	-11.5653
8467.496	-11.4831
8467.497	-11.3449
8467.498	-11.2988
8467.499	-11.4633
8467.500	-11.641
8467.501	-11.7562
8467.502	-11.8351
8467.503	-12.2695
8467.504	-12.2925
8467.505	-12.3353
8467.506	-12.2991
8467.507	-12.003
8467.508	-11.7726
8467.509	-11.6772
8467.510	-11.4798
8467.511	-11.233
8467.512	-11.0652
8467.513	-10.8184
8467.514	-10.4827
8467.515	-10.6834
8467.516	-10.95
8467.517	-11.2396
8467.518	-11.2231
8467.519	-11.4205
8467.520	-11.6278
8467.521	-11.5884
8467.522	-11.8022
8467.523	-11.7562
8467.524	-11.4666
8467.525	-11.5258
8467.526	-11.5851
8467.527	-11.3613
8467.528	-11.2396
8467.529	-11.1474
8467.530	-11.0684
8467.531	-10.8019
8467.532	-10.9664
8467.533	-11.0553
8467.534	-11.1145
8467.535	-11.2856
8467.536	-11.6969
8467.537	-11.8088
8467.538	-11.8187
8467.539	-11.7628
8467.540	-11.516
8467.541	-11.4699
8467.542	-11.3646
8467.543	-11.3514
8467.544	-11.2692
8467.545	-11.1968
8467.546	-11.0652
8467.547	-10.9895
8467.548	-10.9105
8467.549	-11.0026
8467.550	-11.0619
8467.551	-11.2034
8467.552	-11.4633
8467.553	-11.7792
8467.554	-11.7924
8467.555	-12.0819
8467.556	-12.0523
8467.557	-11.7595
8467.558	-11.5916
8467.559	-11.516
8467.560	-11.4501
8467.561	-11.3778
8467.562	-11.3679
8467.563	-11.4041
8467.564	-11.2001
8467.565	-11.3284
8467.566	-11.4074
8467.567	-11.5291
8467.568	-11.7792
8467.569	-11.9997
8467.570	-12.3057
8467.571	-12.3189
8467.572	-12.4933
8467.573	-12.4373
8467.574	-12.1872
8467.575	-11.9865
8467.576	-11.9701
8467.577	-11.8253
8467.578	-11.6673
8467.579	-11.7825
8467.580	-11.5884
8467.581	-11.3383
8467.582	-11.6476
8467.583	-11.8779
8467.584	-12.0095
8467.585	-12.0852
8467.586	-12.3748
8467.587	-12.2004
8467.588	-12.3485
8467.589	-12.49
8467.590	-12.2991
8467.591	-12.2333
8467.592	-11.9503
8467.593	-11.8746
8467.594	-11.8417
8467.595	-11.6114
8467.596	-11.7595
8467.597	-11.5719
8467.598	-11.4929
8467.599	-11.7924
8467.600	-12.026
8467.601	-12.1116
8467.602	-12.1017
8467.603	-12.3814
8467.604	-12.3978
8467.605	-12.3945
8467.606	-12.4966
8467.607	-12.3616
8467.608	-12.3189
8467.609	-12.2991
8467.610	-12.388
8467.611	-12.4143
8467.612	-12.2761
8467.613	-12.1872
8467.614	-11.9898
8467.615	-12.1247
8467.616	-12.2103
8467.617	-12.2827
8467.618	-12.3616
8467.619	-12.5854
8467.620	-12.6677
8467.621	-12.6446
8467.622	-12.898
8467.623	-12.8256
8467.624	-12.6578
8467.625	-12.5755
8467.626	-12.592
8467.627	-12.5558
8467.628	-12.2991
8467.629	-12.3518
8467.630	-12.1116
8467.631	-11.8615
8467.632	-12.1543
8467.633	-12.1017
8467.634	-12.1083
8467.635	-12.2531
8467.636	-12.7072
8467.637	-12.7104
8467.638	-12.8717
8467.639	-12.875
8467.640	-12.5788
8467.641	-12.3913
8467.642	-12.4801
8467.643	-12.5821
8467.644	-12.5426
8467.645	-12.5031
8467.646	-12.6381
8467.647	-12.3287
8467.648	-12.4669
8467.649	-12.5788
8467.650	-12.6973
8467.651	-12.9474
8467.652	-13
8467.653	-13.2172
8467.654	-13.1382
8467.655	-13.1547
8467.656	-13.1777
8467.657	-12.9539
8467.658	-12.9441
8467.659	-12.9836
8467.660	-12.8552
8467.661	-12.7894
8467.662	-12.7236
8467.663	-12.7269
8467.664	-12.6775
8467.665	-12.9375
8467.666	-13.1053
8467.667	-13.1678
8467.668	-13.5166
8467.669	-13.7799
8467.670	-13.8523
8467.671	-13.8621
8467.672	-13.9905
8467.673	-13.849
8467.674	-13.7338
8467.675	-13.4442
8467.676	-13.4344
8467.677	-13.3258
8467.678	-13.1448
8467.679	-13.26
8467.680	-13.1152
8467.681	-13.0922
8467.682	-13.3225
8467.683	-13.4179
8467.684	-13.4903
8467.685	-13.6877
8467.686	-13.9938
8467.687	-13.9839
8467.688	-14.0168
8467.689	-14.0727
8467.690	-13.8194
8467.691	-13.6877
8467.692	-13.6351
8467.693	-13.4344
8467.694	-13.3784
8467.695	-13.2106
8467.696	-13.1152
8467.697	-13.1975
8467.698	-13.4706
8467.699	-13.7338
8467.700	-13.7141
8467.701	-13.8062
8467.702	-14.0431
8467.703	-14.1517
8467.704	-14.0793
8467.705	-14.155
8467.706	-14.1517
8467.707	-13.9444
8467.708	-13.8358
8467.709	-13.8095
8467.710	-13.7766
8467.711	-13.7634
8467.712	-13.7338
8467.713	-13.6976
8467.714	-13.4311
8467.715	-13.5726
8467.716	-13.8029
8467.717	-13.8424
8467.718	-13.9477
8467.719	-14.1386
8467.720	-14.1978
8467.721	-14.2208
8467.722	-14.2504
8467.723	-14.3163
8467.724	-14.1287
8467.725	-13.8951
8467.726	-14.0102
8467.727	-14.0267
8467.728	-13.7569
8467.729	-13.951
8467.730	-13.7667
8467.731	-13.6943
8467.732	-14.0859
8467.733	-14.3261
8467.734	-14.5137
8467.735	-14.6486
8467.736	-14.9086
8467.737	-15.129
8467.738	-15.2705
8467.739	-15.2903
8467.740	-15.0139
8467.741	-14.9053
8467.742	-14.7934
8467.743	-14.7342
8467.744	-14.4281
8467.745	-14.211
8467.746	-14.3294
8467.747	-14.2636
8467.748	-14.1418
8467.749	-14.4446
8467.750	-14.5861
8467.751	-14.7638
8467.752	-14.9118
8467.753	-15.2047
8467.754	-15.1652
8467.755	-15.2936
8467.756	-15.3232
8467.757	-15.1981
8467.758	-15.1257
8467.759	-15.1619
8467.760	-15.1521
8467.761	-14.8658
8467.762	-14.6914
8467.763	-14.6091
8467.764	-14.5071
8467.765	-14.9316
8467.766	-15.1389
8467.767	-15.3791
8467.768	-15.5831
8467.769	-15.8332
8467.770	-16.0668
8467.771	-15.8793
8467.772	-15.9484
8467.773	-15.8826
8467.774	-15.8135
8467.775	-15.7641
8467.776	-15.7279
8467.777	-15.7082
8467.778	-15.5403
8467.779	-15.4153
8467.780	-15.2639
8467.781	-14.9513
8467.782	-15.2442
8467.783	-15.4778
8467.784	-15.6391
8467.785	-15.8069
8467.786	-16.205
8467.787	-16.3103
8467.788	-16.1425
8467.789	-16.3663
8467.790	-16.2215
8467.791	-16.2445
8467.792	-16.238
8467.793	-16.1689
8467.794	-16.2873
8467.795	-16.001
8467.796	-16.1458
8467.797	-16.001
8467.798	-16.159
8467.799	-16.2643
8467.800	-16.4584
8467.801	-16.5835
8467.802	-16.6559
8467.803	-16.8829
8467.804	-17.0343
8467.805	-17.054
8467.806	-16.9882
8467.807	-16.6394
8467.808	-16.7052
8467.809	-16.3762
8467.810	-16.3169
8467.811	-16.261
8467.812	-16.2116
8467.813	-16.1853
8467.814	-15.8135
8467.815	-16.0965
8467.816	-16.1228
8467.817	-16.2445
8467.818	-16.2972
8467.819	-16.5341
8467.820	-16.7612
8467.821	-16.7743
8467.822	-16.8961
8467.823	-16.8632
8467.824	-16.7118
8467.825	-16.4847
8467.826	-16.5539
8467.827	-16.5769
8467.828	-16.4946
8467.829	-16.567
8467.830	-16.4617
8467.831	-16.2709
8467.832	-16.7381
8467.833	-17.0771
8467.834	-17.2482
8467.835	-17.5772
8467.836	-17.8635
8467.837	-18.1695
8467.838	-18.2814
8467.839	-18.4723
8467.840	-18.0774
8467.841	-18.0609
8467.842	-17.9129
8467.843	-17.8569
8467.844	-17.6957
8467.845	-17.5377
8467.846	-17.7154
8467.847	-17.6759
8467.848	-17.6332
8467.849	-17.7911
8467.850	-17.9326
8467.851	-18.0182
8467.852	-18.1761
8467.853	-18.3341
8467.854	-18.3176
8467.855	-18.3867
8467.856	-18.5479
8467.857	-18.2485
8467.858	-18.1695
8467.859	-18.3538
8467.860	-18.4558
8467.861	-18.3242
8467.862	-18.3308
8467.863	-18.4229
8467.864	-18.2584
8467.865	-18.5447
8467.866	-18.492
8467.867	-18.4492
8467.868	-18.5479
8467.869	-18.9132
8467.870	-19.1567
8467.871	-19.1633
8467.872	-19.4693
8467.873	-19.3015
8467.874	-19.1699
8467.875	-18.9856
8467.876	-18.8309
8467.877	-18.8474
8467.878	-18.8474
8467.879	-18.8342
8467.880	-18.6302
8467.881	-18.4657
8467.882	-18.9428
8467.883	-19.0876
8467.884	-18.8935
8467.885	-19.0317
8467.886	-19.3081
8467.887	-19.4035
8467.888	-19.4529
8467.889	-19.6667
8467.890	-19.4167
8467.891	-19.4627
8467.892	-19.3311
8467.893	-19.1995
8467.894	-18.9626
8467.895	-18.8178
8467.896	-18.9823
8467.897	-18.9724
8467.898	-18.9724
8467.899	-19.3048
8467.900	-19.5384
8467.901	-19.6799
8467.902	-19.7523
8467.903	-20.0814
8467.904	-20.1965
8467.905	-20.3051
8467.906	-20.2591
8467.907	-19.9497
8467.908	-19.9399
8467.909	-19.9629
8467.910	-20.0616
8467.911	-19.9662
8467.912	-20.0123
8467.913	-20.0287
8467.914	-19.8675
8467.915	-20.0715
8467.916	-20.3644
8467.917	-20.4729
8467.918	-20.5717
8467.919	-20.7066
8467.920	-20.8974
8467.921	-20.8744
8467.922	-21.1442
8467.923	-21.1014
8467.924	-20.825
8467.925	-20.9961
8467.926	-20.927
8467.927	-20.8382
8467.928	-20.7823
8467.929	-20.8349
8467.930	-20.7296
8467.931	-20.5585
8467.932	-20.7428
8467.933	-20.9402
8467.934	-21.0652
8467.935	-21.3647
8467.936	-21.7826
8467.937	-22.0656
8467.938	-22.1479
8467.939	-22.4078
8467.940	-22.1149
8467.941	-21.9603
8467.942	-21.9504
8467.943	-21.9043
8467.944	-21.855
8467.945	-21.7563
8467.946	-21.776
8467.947	-21.9076
8467.948	-21.9998
8467.949	-22.2499
8467.950	-22.4605
8467.951	-22.5855
8467.952	-22.7862
8467.953	-22.8586
8467.954	-22.9343
8467.955	-23.1087
8467.956	-23.0923
8467.957	-22.9277
8467.958	-22.7336
8467.959	-22.5296
8467.960	-22.3519
8467.961	-22.1577
8467.962	-22.0755
8467.963	-22.1742
8467.964	-22.0294
8467.965	-22.059
8467.966	-22.3585
8467.967	-22.4868
8467.968	-22.625
8467.969	-22.8981
8467.970	-23.0593
8467.971	-23.1383
8467.972	-23.2996
8467.973	-23.2535
8467.974	-23.0429
8467.975	-23.01
8467.976	-22.9738
8467.977	-22.9738
8467.978	-22.9179
8467.979	-23.1449
8467.980	-22.8751
8467.981	-22.5263
8467.982	-22.7895
8467.983	-22.9179
8467.984	-23.1054
8467.985	-23.2897
8467.986	-23.4707
8467.987	-23.5299
8467.988	-23.3851
8467.989	-23.372
8467.990	-23.0429
8467.991	-22.9442
8467.992	-23.0001
8467.993	-23.0199
8467.994	-23.1976
8467.995	-23.1844
8467.996	-23.3127
8467.997	-23.0297
8467.998	-22.9343
8467.999	-23.2239
8468.000	-23.3423
8468.001	-23.395
8468.002	-23.474
8468.003	-23.7668
8468.004	-23.7964
8468.005	-24.0235
8468.006	-24.0564
8468.007	-23.9939
8468.008	-23.9774
8468.009	-23.9346
8468.010	-23.8458
8468.011	-23.78
8468.012	-23.7537
8468.013	-23.7043
8468.014	-23.4608
8468.015	-23.4773
8468.016	-23.6451
8468.017	-23.8425
8468.018	-23.9314
8468.019	-24.1189
8468.020	-24.4217
8468.021	-24.2176
8468.022	-24.3986
8468.023	-24.448
8468.024	-24.2834
8468.025	-24.3558
8468.026	-24.2275
8468.027	-24.0531
8468.028	-23.8984
8468.029	-23.9511
8468.030	-23.9314
8468.031	-23.905
8468.032	-24.3525
8468.033	-24.573
8468.034	-24.6619
8468.035	-24.8659
8468.036	-25.2048
8468.037	-25.2838
8468.038	-25.2114
8468.039	-25.2871
8468.040	-25.0469
8468.041	-25.0107
8468.042	-24.9416
8468.043	-24.9251
8468.044	-24.6981
8468.045	-24.6586
8468.046	-24.6355
8468.047	-24.6553
8468.048	-24.6125
8468.049	-24.8725
8468.050	-25.1752
8468.051	-25.2772
8468.052	-25.5536
8468.053	-25.8827
8468.054	-26.0472
8468.055	-26.3499
8468.056	-26.3697
8468.057	-26.113
8468.058	-25.9222
8468.059	-25.6819
8468.060	-25.6161
8468.061	-25.5437
8468.062	-25.5141
8468.063	-25.5832
8468.064	-25.5799
8468.065	-25.9123
8468.066	-26.0637
8468.067	-26.3532
8468.068	-26.6461
8468.069	-26.8731
8468.070	-27.1166
8468.071	-27.1265
8468.072	-27.3272
8468.073	-27.2943
8468.074	-27.1232
8468.075	-26.9192
8468.076	-26.8995
8468.077	-26.8896
8468.078	-26.8962
8468.079	-26.7909
8468.080	-26.4717
8468.081	-26.2183
8468.082	-26.4881
8468.083	-26.679
8468.084	-26.6
8468.085	-26.8172
8468.086	-27.1397
8468.087	-27.4457
8468.088	-27.4589
8468.089	-27.5411
8468.090	-27.3766
8468.091	-27.1199
8468.092	-27.2088
8468.093	-27.2516
8468.094	-27.166
8468.095	-26.939
8468.096	-27.1002
8468.097	-26.9159
8468.098	-26.9653
8468.099	-27.1858
8468.100	-27.4325
8468.101	-27.449
8468.102	-27.6168
8468.103	-27.7649
8468.104	-27.8965
8468.105	-28.1466
8468.106	-28.2552
8468.107	-27.8472
8468.108	-27.7583
8468.109	-27.936
8468.110	-27.9393
8468.111	-27.732
8468.112	-27.551
8468.113	-27.6267
8468.114	-27.551
8468.115	-27.8866
8468.116	-28.2387
8468.117	-28.3309
8468.118	-28.5152
8468.119	-28.9067
8468.120	-29.2358
8468.121	-29.1535
8468.122	-29.3674
8468.123	-29.3773
8468.124	-29.2621
8468.125	-29.0351
8468.126	-29.0647
8468.127	-29.0515
8468.128	-28.7356
8468.129	-28.6863
8468.130	-28.5053
8468.131	-28.1203
8468.132	-28.3967
8468.133	-28.525
8468.134	-28.6764
8468.135	-28.9133
8468.136	-29.1371
8468.137	-29.3312
8468.138	-29.2358
8468.139	-29.272
8468.140	-29.2095
8468.141	-29.1733
8468.142	-29.1469
8468.143	-29.0055
8468.144	-28.8047
8468.145	-28.6566
8468.146	-28.5612
8468.147	-28.4822
8468.148	-28.6172
8468.149	-28.627
8468.150	-28.683
8468.151	-28.9298
8468.152	-29.1338
8468.153	-29.2786
8468.154	-29.295
8468.155	-29.5747
8468.156	-29.6076
8468.157	-29.6109
8468.158	-29.5254
8468.159	-29.4628
8468.160	-29.499
8468.161	-29.374
8468.162	-29.2259
8468.163	-29.2325
8468.164	-29.012
8468.165	-29.3575
8468.166	-29.4464
8468.167	-29.5385
8468.168	-29.5352
8468.169	-29.736
8468.170	-29.9992
8468.171	-30.0519
8468.172	-30.2164
8468.173	-30.0354
8468.174	-29.9071
8468.175	-29.7853
8468.176	-29.7524
8468.177	-29.7393
8468.178	-29.6767
8468.179	-29.6603
8468.180	-29.5978
8468.181	-29.3148
8468.182	-29.6537
8468.183	-29.6372
8468.184	-29.6734
8468.185	-29.68
8468.186	-30.0058
8468.187	-30.0617
8468.188	-30.2592
8468.189	-30.3743
8468.190	-30.0058
8468.191	-29.8215
8468.192	-29.6866
8468.193	-29.4661
8468.194	-29.2786
8468.195	-29.2128
8468.196	-29.2292
8468.197	-29.1502
8468.198	-29.0482
8468.199	-29.3872
8468.200	-29.6241
8468.201	-29.6998
8468.202	-29.9959
8468.203	-30.3381
8468.204	-30.3184
8468.205	-30.4796
8468.206	-30.4829
8468.207	-30.2493
8468.208	-30.0453
8468.209	-30.0387
8468.210	-30.0288
8468.211	-29.884
8468.212	-29.68
8468.213	-29.6076
8468.214	-29.4069
8468.215	-29.5649
8468.216	-29.6998
8468.217	-29.6899
8468.218	-29.8446
8468.219	-30.0881
8468.220	-30.2559
8468.221	-30.2493
8468.222	-30.3052
8468.223	-30.2592
8468.224	-29.9729
8468.225	-29.8116
8468.226	-29.7722
8468.227	-29.5385
8468.228	-29.4036
8468.229	-29.5385
8468.230	-29.4332
8468.231	-29.295
8468.232	-29.7886
8468.233	-30.121
8468.234	-30.2822
8468.235	-30.2427
8468.236	-30.2559
8468.237	-30.2987
8468.238	-30.3743
8468.239	-30.3645
8468.240	-30.4303
8468.241	-30.4402
8468.242	-30.4698
8468.243	-30.2954
8468.244	-30.121
8468.245	-30.1473
8468.246	-30.1473
8468.247	-30.0617
8468.248	-30.0321
8468.249	-30.2361
8468.250	-30.3052
8468.251	-30.3842
8468.252	-30.3809
8468.253	-30.6771
8468.254	-30.6705
8468.255	-30.7396
8468.256	-30.9107
8468.257	-30.5948
8468.258	-30.5981
8468.259	-30.5652
8468.260	-30.1999
8468.261	-30.0552
8468.262	-30.1637
8468.263	-30.0881
8468.264	-29.9663
8468.265	-30.1966
8468.266	-30.5093
8468.267	-30.6771
8468.268	-30.8021
8468.269	-31.1378
8468.270	-31.3385
8468.271	-31.3023
8468.272	-31.6346
8468.273	-31.3681
8468.274	-31.1345
8468.275	-30.9008
8468.276	-30.7922
8468.277	-30.4994
8468.278	-30.4105
8468.279	-30.5093
8468.280	-30.5158
8468.281	-30.2065
8468.282	-30.4105
8468.283	-30.6475
8468.284	-30.7988
8468.285	-31.0785
8468.286	-31.2957
8468.287	-31.2694
8468.288	-31.2825
8468.289	-31.2299
8468.290	-31.0226
8468.291	-30.914
8468.292	-30.8581
8468.293	-30.6475
8468.294	-30.5257
8468.295	-30.3579
8468.296	-30.4862
8468.297	-30.4599
8468.298	-30.4961
8468.299	-30.7297
8468.300	-30.8515
8468.301	-30.8449
8468.302	-30.937
8468.303	-31.401
8468.304	-31.4602
8468.305	-31.582
8468.306	-31.4043
8468.307	-31.095
8468.308	-30.8548
8468.309	-30.6771
8468.310	-30.4533
8468.311	-30.2427
8468.312	-30.1407
8468.313	-30.3316
8468.314	-30.0683
8468.315	-30.2032
8468.316	-30.2723
8468.317	-30.3184
8468.318	-30.3184
8468.319	-30.6277
8468.320	-30.8515
8468.321	-31.0028
8468.322	-31.22
8468.323	-31.2134
8468.324	-30.9798
8468.325	-30.9864
8468.326	-30.9601
8468.327	-30.8646
8468.328	-30.7626
8468.329	-30.812
8468.330	-30.5751
8468.331	-30.3447
8468.332	-30.3612
8468.333	-30.5915
8468.334	-30.631
8468.335	-30.7231
8468.336	-30.9008
8468.337	-30.7659
8468.338	-30.8416
8468.339	-30.8252
8468.340	-30.7363
8468.341	-30.6178
8468.342	-30.4763
8468.343	-30.4171
8468.344	-30.4369
8468.345	-30.371
8468.346	-30.4434
8468.347	-30.4303
8468.348	-30.5191
8468.349	-30.8317
8468.350	-30.8383
8468.351	-30.7922
8468.352	-30.7725
8468.353	-31.0193
8468.354	-30.8679
8468.355	-31.095
8468.356	-31.1378
8468.357	-30.7988
8468.358	-30.7264
8468.359	-30.789
8468.360	-30.608
8468.361	-30.6113
8468.362	-30.3151
8468.363	-30.3513
8468.364	-30.0584
8468.365	-30.223
8468.366	-30.3381
8468.367	-30.4533
8468.368	-30.5718
8468.369	-30.7199
8468.370	-30.9041
8468.371	-30.9206
8468.372	-30.8943
8468.373	-30.6804
8468.374	-30.5323
8468.375	-30.5422
8468.376	-30.6244
8468.377	-30.5224
8468.378	-30.4665
8468.379	-30.4171
8468.380	-30.3447
8468.381	-30.0124
8468.382	-30.3085
8468.383	-30.5323
8468.384	-30.608
8468.385	-30.8219
8468.386	-30.9765
8468.387	-31.0193
8468.388	-31.0818
8468.389	-31.1081
8468.390	-30.9041
8468.391	-30.7396
8468.392	-30.6573
8468.393	-30.5553
8468.394	-30.3875
8468.395	-30.3645
8468.396	-30.3678
8468.397	-30.1736
8468.398	-30.0946
8468.399	-30.371
8468.400	-30.4895
8468.401	-30.552
8468.402	-30.7231
8468.403	-30.9239
8468.404	-31.0456
8468.405	-31.2529
8468.406	-31.2793
8468.407	-30.9008
8468.408	-30.6672
8468.409	-30.8153
8468.410	-30.5849
8468.411	-30.3085
8468.412	-30.1966
8468.413	-30.1111
8468.414	-29.9071
8468.415	-30.2032
8468.416	-30.2822
8468.417	-30.2328
8468.418	-30.3184
8468.419	-30.5816
8468.420	-30.7626
8468.421	-30.6442
8468.422	-30.9107
8468.423	-30.8252
8468.424	-30.7429
8468.425	-30.631
8468.426	-30.4895
8468.427	-30.4138
8468.428	-30.348
8468.429	-30.3316
8468.430	-30.2592
8468.431	-30.2427
8468.432	-30.2559
8468.433	-30.404
8468.434	-30.5586
8468.435	-30.7659
8468.436	-31.0687
8468.437	-31.2727
8468.438	-31.3714
8468.439	-31.3648
8468.440	-31.0259
8468.441	-30.8778
8468.442	-30.6178
8468.443	-30.4105
8468.444	-30.2328
8468.445	-29.7557
8468.446	-29.8478
8468.447	-29.7425
8468.448	-29.5978
8468.449	-29.9071
8468.450	-30.1934
8468.451	-30.4632
8468.452	-30.631
8468.453	-30.8383
8468.454	-30.7824
8468.455	-31.0588
8468.456	-30.9963
8468.457	-30.8548
8468.458	-30.7922
8468.459	-30.7396
8468.460	-30.5323
8468.461	-30.3349
8468.462	-30.2098
8468.463	-30.1045
8468.464	-30.0848
8468.465	-30.2098
8468.466	-30.4632
8468.467	-30.4171
8468.468	-30.5915
8468.469	-30.7626
8468.470	-30.891
8468.471	-30.7988
8468.472	-30.8416
8468.473	-30.6672
8468.474	-30.3776
8468.475	-30.2065
8468.476	-30.0782
8468.477	-30.0815
8468.478	-29.9104
8468.479	-30.0486
8468.480	-29.9597
8468.481	-29.8018
8468.482	-30.0124
8468.483	-29.986
8468.484	-30.2098
8468.485	-30.3908
8468.486	-30.6573
8468.487	-30.6837
8468.488	-30.5652
8468.489	-30.5784
8468.490	-30.4698
8468.491	-30.2855
8468.492	-30.3019
8468.493	-30.2296
8468.494	-30.1374
8468.495	-29.9104
8468.496	-29.9828
8468.497	-29.8248
8468.498	-29.7096
8468.499	-29.8643
8468.500	-30.0058
8468.501	-29.9005
8468.502	-30.1012
8468.503	-30.3579
8468.504	-30.4994
8468.505	-30.4467
8468.506	-30.4566
8468.507	-30.4402
8468.508	-30.4237
8468.509	-30.246
8468.510	-30.1901
8468.511	-30.1999
8468.512	-30.042
8468.513	-29.8906
8468.514	-29.6866
8468.515	-29.9433
8468.516	-29.884
8468.517	-29.9992
8468.518	-30.0946
8468.519	-30.371
8468.520	-30.4599
8468.521	-30.4369
8468.522	-30.371
8468.523	-30.3283
8468.524	-30.0519
8468.525	-29.9564
8468.526	-29.8347
8468.527	-29.6767
8468.528	-29.4332
8468.529	-29.3773
8468.530	-29.351
8468.531	-29.0844
8468.532	-29.3937
8468.533	-29.6998
8468.534	-29.7294
8468.535	-29.9696
8468.536	-30.2164
8468.537	-30.2723
8468.538	-30.4171
8468.539	-30.4895
8468.540	-30.1901
8468.541	-30.121
8468.542	-30.0091
8468.543	-30.1934
8468.544	-30.0157
8468.545	-29.782
8468.546	-29.7754
8468.547	-29.476
8468.548	-29.5319
8468.549	-29.7722
8468.550	-30.121
8468.551	-30.2427
8468.552	-30.4895
8468.553	-30.756
8468.554	-30.552
8468.555	-30.5816
8468.556	-30.6606
8468.557	-30.5718
8468.558	-30.4171
8468.559	-30.2657
8468.560	-30.0255
8468.561	-29.8413
8468.562	-29.8084
8468.563	-29.6669
8468.564	-29.6734
8468.565	-29.8018
8468.566	-29.9268
8468.567	-30.325
8468.568	-30.4138
8468.569	-30.4895
8468.570	-30.7528
8468.571	-30.6277
8468.572	-30.7067
8468.573	-30.5487
8468.574	-30.2657
8468.575	-30.1966
8468.576	-30.0387
8468.577	-29.8873
8468.578	-29.6076
8468.579	-29.6405
8468.580	-29.7327
8468.581	-29.4859
8468.582	-29.7985
8468.583	-29.9531
8468.584	-30.0716
8468.585	-30.2065
8468.586	-30.4105
8468.587	-30.608
8468.588	-30.733
8468.589	-30.8087
8468.590	-30.6047
8468.591	-30.4204
8468.592	-30.4105
8468.593	-30.3217
8468.594	-30.3612
8468.595	-30.1572
8468.596	-30.1275
8468.597	-29.8446
